SampleID,PlayerStd,SeasonEndYear,TeamAtSeasonStart,InitMarketValue,FinalMarketValue,AgeAtSeasonStart,InjuryDays,GamesMissed,InjuryCount,TeamStartElo,SeqLen,MinutesTotal,League,Split
Daniel Wass_2022,Daniel Wass,2022,Valencia,6000000.0,6000000.0,32.0,67,14,2,1701.12,40,3254,La Liga,train
Daniele Baselli_2021,Daniele Baselli,2021,Torino,7000000.0,5000000.0,28.0,17,2,2,1582.51,15,396,Serie A,train
Daniele Baselli_2022,Daniele Baselli,2022,Torino,3500000.0,1400000.0,29.0,31,4,3,1591.44,30,880,Serie A,train
Daniele Baselli_2025,Daniele Baselli,2025,Como,400000.0,300000.0,32.0,213,12,3,1545.97,2,22,Serie A,test
Daniele Ghilardi_2025,Daniele Ghilardi,2025,Hellas Verona,1600000.0,5000000.0,21.0,4,1,1,1640.43,24,2029,Serie A,test
Daniele Montevago_2023,Daniele Montevago,2023,Sampdoria,400000.0,800000.0,19.0,0,0,0,1525.7,6,231,Serie A,train
Daniele Rugani_2021,Daniele Rugani,2021,Rennes,12000000.0,5000000.0,26.0,89,17,2,1695.41,34,2182,Ligue 1,train
Daniele Rugani_2022,Daniele Rugani,2022,Juventus,3500000.0,3500000.0,27.0,19,5,2,1817.59,12,879,Serie A,train
Daniele Rugani_2023,Daniele Rugani,2023,Juventus,2500000.0,2000000.0,28.0,0,0,0,1783.07,9,564,Serie A,train
Daniele Rugani_2024,Daniele Rugani,2024,Juventus,4000000.0,4000000.0,29.0,0,0,0,1809.37,17,1187,Serie A,val
Daniele Verde_2021,Daniele Verde,2021,Spezia,1200000.0,1500000.0,24.0,70,12,2,1456.12,22,980,Serie A,train
Daniele Verde_2022,Daniele Verde,2022,Spezia,2500000.0,5000000.0,25.0,27,5,2,1542.16,33,1957,Serie A,train
Daniele Verde_2023,Daniele Verde,2023,Spezia,4000000.0,3000000.0,26.0,46,7,3,1524.82,26,1036,Serie A,train
Danilho Doekhi_2023,Danilho Doekhi,2023,Union Berlin,4000000.0,17000000.0,24.0,12,4,1,1736.14,24,2126,Bundesliga,train
Danilho Doekhi_2024,Danilho Doekhi,2024,Union Berlin,17000000.0,17000000.0,25.0,75,12,2,1738.94,23,2070,Bundesliga,val
Danilho Doekhi_2025,Danilho Doekhi,2025,Union Berlin,15000000.0,13000000.0,26.0,0,0,0,1639.59,32,2880,Bundesliga,test
Danilo Barbosa_2021,Danilo Barbosa,2021,Nice,6500000.0,6500000.0,24.0,43,7,1,1625.29,3,242,Ligue 1,train
Danilo Barbosa_2022,Danilo Barbosa,2022,Nice,6000000.0,3500000.0,25.0,0,0,0,1669.99,1,90,Ligue 1,train
Danilo Cataldi_2021,Danilo Cataldi,2021,Lazio,3200000.0,2500000.0,26.0,68,11,4,1729.01,19,568,Serie A,train
Danilo Cataldi_2022,Danilo Cataldi,2022,Lazio,5000000.0,5000000.0,27.0,39,4,2,1732.32,32,1707,Serie A,train
Danilo Cataldi_2023,Danilo Cataldi,2023,Lazio,7000000.0,10000000.0,28.0,32,6,1,1721.39,29,1921,Serie A,train
Danilo Cataldi_2024,Danilo Cataldi,2024,Lazio,8000000.0,5500000.0,29.0,0,0,0,1779.99,28,1361,Serie A,val
Danilo Cataldi_2025,Danilo Cataldi,2025,Fiorentina,4000000.0,3500000.0,30.0,74,14,4,1749.07,25,1728,Serie A,test
Danilo Dambrosio_2021,Danilo Dambrosio,2021,Inter,10000000.0,5000000.0,31.0,52,10,2,1841.54,19,699,Serie A,train
Danilo Dambrosio_2022,Danilo Dambrosio,2022,Inter,3500000.0,3000000.0,33.0,0,0,0,1906.73,20,1000,Serie A,train
Danilo Dambrosio_2023,Danilo Dambrosio,2023,Inter,2000000.0,1500000.0,34.0,73,6,4,1866.0,15,733,Serie A,train
Danilo Dambrosio_2024,Danilo Dambrosio,2024,Monza,1000000.0,1000000.0,35.0,82,9,4,1655.78,24,1536,Serie A,val
Danilo Dambrosio_2025,Danilo Dambrosio,2025,Monza,800000.0,700000.0,36.0,179,10,5,1652.77,20,1095,Serie A,test
Danilo Pereira_2021,Danilo Pereira,2021,Paris S-G,24000000.0,20000000.0,28.0,12,3,2,1911.65,21,1329,Ligue 1,train
Danilo Pereira_2022,Danilo Pereira,2022,Paris S-G,16000000.0,14000000.0,30.0,12,2,1,1875.88,25,1858,Ligue 1,train
Danilo Pereira_2023,Danilo Pereira,2023,Paris S-G,12000000.0,10000000.0,31.0,55,10,2,1863.01,33,2410,Ligue 1,train
Danilo Pereira_2024,Danilo Pereira,2024,Paris S-G,9000000.0,8000000.0,32.0,18,5,1,1810.81,26,1995,Ligue 1,val
Danilo Soares_2022,Danilo Soares,2022,Bochum,2000000.0,2200000.0,30.0,19,2,2,1563.64,26,2249,Bundesliga,train
Danilo Soares_2023,Danilo Soares,2023,Bochum,2200000.0,1800000.0,31.0,65,7,2,1592.57,21,1631,Bundesliga,train
Danilo Soares_2024,Danilo Soares,2024,Bochum,1000000.0,700000.0,32.0,27,3,2,1608.66,5,351,Bundesliga,val
Danilo Veiga_2025,Danilo Veiga,2025,Lecce,1000000.0,1000000.0,22.0,0,0,0,1611.66,13,374,Serie A,test
Danley Jean Jacques_2024,Danley Jean Jacques,2024,Metz,2000000.0,2000000.0,23.0,0,0,0,1539.01,33,2682,Ligue 1,val
Danny Blum_2022,Danny Blum,2022,Bochum,900000.0,600000.0,30.0,62,17,3,1562.56,12,339,Bundesliga,train
Danny Ings_2021,Danny Ings,2021,Southampton,20000000.0,22000000.0,28.0,64,7,3,1720.21,28,2083,Premier League,train
Danny Ings_2022,Danny Ings,2022,Aston Villa,22000000.0,20000000.0,29.0,0,0,0,1747.11,28,1790,Premier League,train
Danny Ings_2023,Danny Ings,2023,Aston Villa,16000000.0,12000000.0,30.0,1,1,1,1740.58,64,2942,Premier League,train
Danny Ings_2024,Danny Ings,2024,West Ham,9000000.0,8000000.0,31.0,0,0,0,1779.48,17,385,Premier League,val
Danny Ings_2025,Danny Ings,2025,West Ham,7000000.0,6000000.0,32.0,0,0,0,1726.24,13,261,Premier League,test
Danny Latza_2021,Danny Latza,2021,Mainz 05,2000000.0,1500000.0,30.0,0,0,0,1658.16,26,1701,Bundesliga,train
Danny Latza_2023,Danny Latza,2023,Schalke 04,600000.0,500000.0,32.0,24,3,1,1578.8,18,762,Bundesliga,train
Danny Rose_2022,Danny Rose,2022,Watford,2500000.0,2200000.0,31.0,0,0,0,1670.37,7,599,Premier League,train
Danny Welbeck_2021,Danny Welbeck,2021,Brighton,5000000.0,4000000.0,30.0,44,8,2,1670.11,23,1463,Premier League,train
Danny Welbeck_2022,Danny Welbeck,2022,Brighton,3000000.0,4000000.0,31.0,125,15,2,1729.43,24,1388,Premier League,train
Danny Welbeck_2023,Danny Welbeck,2023,Brighton,6000000.0,7000000.0,31.0,14,4,2,1760.1,29,1709,Premier League,train
Danny Welbeck_2024,Danny Welbeck,2024,Brighton,6000000.0,5000000.0,33.0,57,12,1,1832.39,26,1436,Premier League,val
Danny Welbeck_2025,Danny Welbeck,2025,Brighton,5000000.0,5000000.0,34.0,31,5,1,1713.16,28,1944,Premier League,test
Danny Da Costa_2021,Danny Da Costa,2021,Eint Frankfurt,7000000.0,6000000.0,27.0,0,0,0,1705.24,38,2326,Bundesliga,train
Danny Da Costa_2022,Danny Da Costa,2022,Eint Frankfurt,4000000.0,2300000.0,28.0,49,8,3,1760.57,9,636,Bundesliga,train
Danny Da Costa_2023,Danny Da Costa,2023,Mainz 05,2000000.0,1800000.0,29.0,59,7,2,1673.63,21,1167,Bundesliga,train
Danny Da Costa_2024,Danny Da Costa,2024,Mainz 05,1500000.0,1200000.0,30.0,40,5,2,1682.04,19,830,Bundesliga,val
Danny Da Costa_2025,Danny Da Costa,2025,Mainz 05,800000.0,1500000.0,31.0,16,2,2,1693.99,24,1916,Bundesliga,test
Dany Jean_2023,Dany Jean,2023,Strasbourg,150000.0,150000.0,19.0,0,0,0,1668.04,2,13,Ligue 1,train
Dany Mota_2023,Dany Mota,2023,Monza,5500000.0,6000000.0,24.0,43,8,5,1522.77,29,1912,Serie A,train
Dany Mota_2024,Dany Mota,2024,Monza,5000000.0,5000000.0,25.0,27,4,1,1655.78,34,2049,Serie A,val
Dany Mota_2025,Dany Mota,2025,Monza,5000000.0,4000000.0,26.0,56,8,6,1664.86,31,2104,Serie A,test
Danylo Ignatenko_2022,Danylo Ignatenko,2022,Bordeaux,700000.0,1500000.0,24.0,13,2,1,1548.7,10,602,Ligue 1,train
Daouda Traore_2024,Daouda Traore,2024,Nice,100000.0,50000.0,17.0,0,0,0,1705.0,1,16,Ligue 1,val
Dara Oshea_2021,Dara Oshea,2021,West Brom,900000.0,3000000.0,21.0,19,2,1,1593.79,26,1922,Premier League,train
Dara Oshea_2024,Dara Oshea,2024,Burnley,7000000.0,7000000.0,24.0,0,0,0,1726.42,31,2712,Premier League,val
Dara Oshea_2025,Dara Oshea,2025,Ipswich Town,10000000.0,14000000.0,25.0,0,0,0,1567.4,33,2942,Premier League,test
Dario Essugo_2025,Dario Essugo,2025,Las Palmas,8000000.0,20000000.0,19.0,11,2,1,1583.02,27,1938,La Liga,test
Dario Gebuhr_2023,Dario Gebuhr,2023,Eint Frankfurt,400000.0,400000.0,20.0,0,0,0,1728.52,1,21,Bundesliga,train
Dario Maresic_2021,Dario Maresic,2021,Reims,3500000.0,3000000.0,21.0,0,0,0,1613.83,7,424,Ligue 1,train
Darko Brasanac_2021,Darko Brasanac,2021,Osasuna,2000000.0,1800000.0,28.0,111,23,2,1699.46,16,909,La Liga,train
Darko Brasanac_2022,Darko Brasanac,2022,Osasuna,2000000.0,2000000.0,29.0,8,2,1,1685.16,35,2405,La Liga,train
Darko Brasanac_2023,Darko Brasanac,2023,Osasuna,2000000.0,2000000.0,30.0,175,20,1,1669.47,25,1041,La Liga,train
Darko Brasanac_2024,Darko Brasanac,2024,Osasuna,1500000.0,1400000.0,31.0,31,3,1,1653.2,2,48,La Liga,val
Darko Brasanac_2025,Darko Brasanac,2025,Leganés,1200000.0,500000.0,32.0,0,0,0,1566.74,30,1617,La Liga,test
Darko Churlinov_2021,Darko Churlinov,2021,Stuttgart,700000.0,1000000.0,20.0,28,4,3,1587.44,11,154,Bundesliga,train
Darko Churlinov_2023,Darko Churlinov,2023,Stuttgart,3000000.0,2200000.0,22.0,214,33,2,1620.82,1,27,Bundesliga,train
Darko Gyabi_2023,Darko Gyabi,2023,Leeds United,3000000.0,3000000.0,18.0,0,0,0,1710.7,1,8,Premier League,train
Darko Lazovic_2021,Darko Lazovic,2021,Hellas Verona,5000000.0,5000000.0,29.0,50,6,3,1561.62,32,2503,Serie A,train
Darko Lazovic_2022,Darko Lazovic,2022,Hellas Verona,4000000.0,4000000.0,31.0,44,11,2,1585.23,34,2766,Serie A,train
Darko Lazovic_2023,Darko Lazovic,2023,Hellas Verona,2500000.0,2500000.0,32.0,74,10,3,1635.19,31,2300,Serie A,train
Darko Lazovic_2024,Darko Lazovic,2024,Hellas Verona,2000000.0,1500000.0,33.0,63,5,2,1620.59,32,1928,Serie A,val
Darko Lazovic_2025,Darko Lazovic,2025,Hellas Verona,1500000.0,800000.0,34.0,0,0,0,1639.84,27,1459,Serie A,test
Darlin Yongwa_2023,Darlin Yongwa,2023,Lorient,1000000.0,1200000.0,22.0,0,0,0,1534.32,14,781,Ligue 1,train
Darlin Yongwa_2024,Darlin Yongwa,2024,Lorient,1500000.0,1500000.0,23.0,0,0,0,1573.3,22,1159,Ligue 1,val
Darnell Furlong_2021,Darnell Furlong,2021,West Brom,3200000.0,5000000.0,24.0,0,0,0,1593.79,33,2752,Premier League,train
Darryl Bakola_2025,Darryl Bakola,2025,Marseille,200000.0,200000.0,17.0,0,0,0,1764.67,3,14,Ligue 1,test
Darwin Machis_2021,Darwin Machis,2021,Granada,6000000.0,10000000.0,27.0,0,0,0,1716.38,32,2026,La Liga,train
Darwin Machis_2022,Darwin Machis,2022,Granada,7500000.0,6000000.0,28.0,0,0,0,1674.6,25,1376,La Liga,train
Darwin Machis_2023,Darwin Machis,2023,Valladolid,4000000.0,3000000.0,29.0,31,5,1,1602.3,11,599,La Liga,train
Darwin Machis_2024,Darwin Machis,2024,Cádiz,2500000.0,2000000.0,30.0,0,0,0,1634.79,21,785,La Liga,val
Darwin Machis_2025,Darwin Machis,2025,Valladolid,1500000.0,600000.0,31.0,0,0,0,1593.78,18,639,La Liga,test
Dario Benedetto_2021,Dario Benedetto,2021,Marseille,12000000.0,7000000.0,30.0,0,0,0,1687.23,29,1411,Ligue 1,train
Dario Benedetto_2022,Dario Benedetto,2022,Marseille,5000000.0,3000000.0,31.0,14,2,1,1631.07,32,1288,Ligue 1,train
Dario Poveda_2021,Dario Poveda,2021,Getafe,400000.0,400000.0,23.0,216,27,1,1677.75,1,5,La Liga,train
Dario Poveda_2022,Dario Poveda,2022,Getafe,600000.0,600000.0,24.0,0,0,0,1656.16,15,380,La Liga,train
David Colina_2023,David Colina,2023,Augsburg,1500000.0,1500000.0,22.0,9,1,1,1617.87,6,140,Bundesliga,train
David Abraham_2021,David Abraham,2021,Eint Frankfurt,1000000.0,1000000.0,34.0,16,1,2,1705.24,12,1042,Bundesliga,train
David Ankeye_2024,David Ankeye,2024,Genoa,1000000.0,2000000.0,21.0,31,4,2,1642.18,6,57,Serie A,val
David Ankeye_2025,David Ankeye,2025,Genoa,1800000.0,850000.0,22.0,79,10,2,1690.65,4,45,Serie A,test
David Arguelles_2025,David Arguelles,2025,Getafe,100000.0,100000.0,22.0,0,0,0,1609.01,1,7,La Liga,test
David Brooks_2023,David Brooks,2023,Bournemouth,14000000.0,12000000.0,25.0,201,32,2,1662.39,6,173,Premier League,train
David Brooks_2024,David Brooks,2024,Bournemouth,9000000.0,8000000.0,26.0,16,3,1,1660.66,13,282,Premier League,val
David Brooks_2025,David Brooks,2025,Bournemouth,9000000.0,10000000.0,27.0,79,2,1,1701.15,28,879,Premier League,test
David Costas_2021,David Costas,2021,Lens,1600000.0,1200000.0,25.0,0,0,0,1525.32,5,68,Ligue 1,train
David Costas_2022,David Costas,2022,Lens,1500000.0,1500000.0,26.0,8,0,1,1573.19,31,1437,Ligue 1,train
David Costas_2023,David Costas,2023,Lens,1200000.0,1500000.0,27.0,40,6,1,1665.95,31,1407,Ligue 1,train
David Costas_2024,David Costas,2024,Lens,1500000.0,1400000.0,28.0,0,0,0,1761.61,25,1494,Ligue 1,val
David Costas_2025,David Costas,2025,Lens,1400000.0,1400000.0,29.0,0,0,0,1722.39,11,352,Ligue 1,test
David Datro Fofana_2023,David Datro Fofana,2023,Chelsea,700000.0,10000000.0,19.0,0,0,0,1870.25,3,70,Premier League,train
David Datro Fofana_2024,David Datro Fofana,2024,Union Berlin,8000000.0,12000000.0,20.0,0,0,0,1738.94,50,3020,Bundesliga,val
David Ferreiro_2021,David Ferreiro,2021,Huesca,1000000.0,1000000.0,32.0,0,0,0,1595.13,37,2527,La Liga,train
David Garcia_2021,David Garcia,2021,Osasuna,3500000.0,7500000.0,26.0,0,0,0,1697.59,35,3150,La Liga,train
David Garcia_2022,David Garcia,2022,Osasuna,10000000.0,20000000.0,27.0,7,1,1,1685.16,35,3105,La Liga,train
David Garcia_2023,David Garcia,2023,Osasuna,20000000.0,20000000.0,28.0,13,3,2,1669.47,32,2680,La Liga,train
David Garcia_2024,David Garcia,2024,Osasuna,15000000.0,10000000.0,29.0,89,8,2,1670.77,27,2334,La Liga,val
David Jurasek_2024,David Jurasek,2024,Hoffenheim,8000000.0,8000000.0,23.0,36,6,1,1651.38,12,487,Bundesliga,val
David Jurasek_2025,David Jurasek,2025,Hoffenheim,7000000.0,5000000.0,24.0,71,8,2,1660.88,12,510,Bundesliga,test
David Luiz_2021,David Luiz,2021,Arsenal,8000000.0,4000000.0,33.0,64,14,6,1806.66,18,1254,Premier League,train
David Mamutovic_2024,David Mamutovic,2024,Mainz 05,300000.0,250000.0,23.0,0,0,0,1641.03,2,11,Bundesliga,val
David Mcgoldrick_2021,David Mcgoldrick,2021,Sheffield Utd,2000000.0,1500000.0,32.0,22,2,4,1693.68,33,2218,Premier League,train
David Mokwa_2025,David Mokwa,2025,Hoffenheim,250000.0,1000000.0,20.0,0,0,0,1605.47,2,22,Bundesliga,test
David Nemeth_2022,David Nemeth,2022,Mainz 05,4000000.0,2300000.0,20.0,62,8,2,1677.54,4,176,Bundesliga,train
David Neres_2025,David Neres,2025,Napoli,28000000.0,30000000.0,27.0,59,8,3,1778.85,28,1283,Serie A,test
David Odogu_2025,David Odogu,2025,Wolfsburg,700000.0,1500000.0,18.0,10,1,1,1674.11,3,195,Bundesliga,test
David Okereke_2022,David Okereke,2022,Venezia,5000000.0,4500000.0,24.0,23,6,2,1494.07,32,2053,Serie A,train
David Okereke_2023,David Okereke,2023,Cremonese,4300000.0,4000000.0,25.0,40,5,2,1478.55,33,2266,Serie A,train
David Okereke_2024,David Okereke,2024,Torino,3200000.0,2400000.0,26.0,0,0,0,1713.84,9,252,Serie A,val
David Otorbi_2025,David Otorbi,2025,Valencia,500000.0,500000.0,17.0,0,0,0,1663.42,1,14,La Liga,test
David Ozoh_2024,David Ozoh,2024,Crystal Palace,700000.0,700000.0,18.0,0,0,0,1733.78,8,152,Premier League,val
David Preu_2025,David Preu,2025,Union Berlin,25000.0,400000.0,20.0,0,0,0,1618.13,5,121,Bundesliga,test
David Raum_2022,David Raum,2022,Hoffenheim,8500000.0,20000000.0,23.0,6,1,1,1691.55,28,2407,Bundesliga,train
David Raum_2023,David Raum,2023,RB Leipzig,26000000.0,14000000.0,24.0,0,0,0,1811.47,26,1535,Bundesliga,train
David Raum_2024,David Raum,2024,RB Leipzig,17000000.0,20000000.0,25.0,7,0,1,1825.38,29,2575,Bundesliga,val
David Raum_2025,David Raum,2025,RB Leipzig,25000000.0,20000000.0,26.0,80,19,2,1846.69,21,1620,Bundesliga,test
David Schnegg_2022,David Schnegg,2022,Venezia,750000.0,500000.0,23.0,0,0,0,1494.07,4,142,Serie A,train
David Silva_2021,David Silva,2021,Real Sociedad,5000000.0,5000000.0,34.0,83,14,5,1741.5,21,1399,La Liga,train
David Silva_2022,David Silva,2022,Real Sociedad,4000000.0,4000000.0,35.0,54,12,2,1761.45,25,1720,La Liga,train
David Silva_2023,David Silva,2023,Real Sociedad,4000000.0,4000000.0,36.0,48,9,2,1756.36,28,1937,La Liga,train
David Timor_2021,David Timor,2021,Getafe,1500000.0,1500000.0,30.0,0,0,0,1737.7,30,1395,La Liga,train
David Timor_2022,David Timor,2022,Getafe,1200000.0,1000000.0,32.0,0,0,0,1663.09,7,341,La Liga,train
David Torres_2023,David Torres,2023,Valladolid,50000.0,50000.0,19.0,0,0,0,1602.3,7,385,La Liga,train
David Torres_2025,David Torres,2025,Valladolid,1500000.0,1500000.0,21.0,0,0,0,1593.78,18,1387,La Liga,test
David Zec_2025,David Zec,2025,Holstein Kiel,700000.0,2500000.0,24.0,7,1,1,1517.86,18,1541,Bundesliga,test
David Zima_2022,David Zima,2022,Torino,7500000.0,7000000.0,21.0,13,4,2,1579.03,20,1314,Serie A,train
David Zima_2023,David Zima,2023,Torino,5500000.0,5000000.0,22.0,148,24,2,1640.43,9,406,Serie A,train
David Zima_2024,David Zima,2024,Torino,4000000.0,4000000.0,23.0,45,6,4,1692.63,5,91,Serie A,val
Davide Ghislandi_2021,Davide Ghislandi,2021,Atalanta,450000.0,450000.0,20.0,0,0,0,1827.62,1,5,Serie A,train
Davide Bartesaghi_2024,Davide Bartesaghi,2024,Milan,1000000.0,1000000.0,17.0,4,1,1,1852.8,6,79,Serie A,val
Davide Bartesaghi_2025,Davide Bartesaghi,2025,Milan,1200000.0,1800000.0,18.0,0,0,0,1821.77,4,118,Serie A,test
Davide Bettella_2024,Davide Bettella,2024,Monza,1200000.0,1000000.0,23.0,143,19,3,1665.39,1,3,Serie A,val
Davide Biraschi_2021,Davide Biraschi,2021,Genoa,3500000.0,2500000.0,26.0,155,26,3,1550.65,13,915,Serie A,train
Davide Biraschi_2022,Davide Biraschi,2022,Genoa,1800000.0,2000000.0,27.0,49,9,4,1604.81,14,930,Serie A,train
Davide Biraschi_2024,Davide Biraschi,2024,Genoa,1300000.0,900000.0,29.0,13,3,1,1597.38,1,90,Serie A,val
Davide Calabria_2021,Davide Calabria,2021,Milan,10000000.0,25000000.0,23.0,0,0,0,1765.54,32,2647,Serie A,train
Davide Calabria_2022,Davide Calabria,2022,Milan,25000000.0,25000000.0,25.0,77,17,3,1802.77,26,2119,Serie A,train
Davide Calabria_2023,Davide Calabria,2023,Milan,25000000.0,20000000.0,25.0,122,16,4,1833.27,25,1690,Serie A,train
Davide Calabria_2024,Davide Calabria,2024,Milan,15000000.0,13000000.0,27.0,51,8,4,1829.9,29,2185,Serie A,val
Davide Calabria_2025,Davide Calabria,2025,Milan,10000000.0,4500000.0,27.0,59,11,4,1838.73,36,1896,Serie A,test
Davide Faraoni_2021,Davide Faraoni,2021,Hellas Verona,6000000.0,7000000.0,28.0,24,3,1,1548.41,34,2891,Serie A,train
Davide Faraoni_2022,Davide Faraoni,2022,Hellas Verona,7000000.0,5000000.0,30.0,49,7,4,1585.23,32,2572,Serie A,train
Davide Faraoni_2023,Davide Faraoni,2023,Hellas Verona,3500000.0,3000000.0,31.0,118,13,4,1635.19,24,1552,Serie A,train
Davide Faraoni_2024,Davide Faraoni,2024,Hellas Verona,2000000.0,1500000.0,32.0,22,4,2,1608.23,38,1988,Serie A,val
Davide Faraoni_2025,Davide Faraoni,2025,Hellas Verona,1000000.0,800000.0,33.0,36,5,3,1661.13,9,260,Serie A,test
Davide Frattesi_2022,Davide Frattesi,2022,Sassuolo,15000000.0,20000000.0,22.0,6,1,1,1697.34,36,2854,Serie A,train
Davide Frattesi_2023,Davide Frattesi,2023,Sassuolo,22000000.0,25000000.0,23.0,11,3,2,1654.8,36,2873,Serie A,train
Davide Frattesi_2024,Davide Frattesi,2024,Inter,30000000.0,35000000.0,24.0,20,4,2,1882.35,32,955,Serie A,val
Davide Frattesi_2025,Davide Frattesi,2025,Inter,32000000.0,35000000.0,25.0,69,6,2,1964.78,28,1225,Serie A,test
Davide Santon_2021,Davide Santon,2021,Roma,4000000.0,2000000.0,29.0,99,22,4,1747.38,10,586,Serie A,train
Davide Zappacosta_2021,Davide Zappacosta,2021,Genoa,10000000.0,8000000.0,28.0,87,19,3,1550.65,25,2045,Serie A,train
Davide Zappacosta_2022,Davide Zappacosta,2022,Atalanta,10000000.0,9000000.0,29.0,9,3,1,1836.63,34,2345,Serie A,train
Davide Zappacosta_2023,Davide Zappacosta,2023,Atalanta,7000000.0,7000000.0,30.0,205,24,4,1748.05,21,1471,Serie A,train
Davide Zappacosta_2024,Davide Zappacosta,2024,Atalanta,6000000.0,6000000.0,31.0,18,4,3,1759.28,31,1867,Serie A,val
Davide Zappacosta_2025,Davide Zappacosta,2025,Atalanta,6000000.0,5000000.0,32.0,34,8,2,1884.47,30,2067,Serie A,test
Davie Selke_2021,Davie Selke,2021,Werder Bremen,5000000.0,2800000.0,25.0,0,0,0,1638.29,20,790,Bundesliga,train
Davie Selke_2022,Davie Selke,2022,Hertha BSC,1800000.0,1800000.0,26.0,71,7,4,1637.68,22,856,Bundesliga,train
Davie Selke_2023,Davie Selke,2023,Hertha BSC,1800000.0,2500000.0,27.0,21,2,3,1598.68,24,550,Bundesliga,train
Davinson Sanchez_2021,Davinson Sanchez,2021,Tottenham,45000000.0,32000000.0,24.0,0,0,0,1796.34,16,1306,Premier League,train
Davinson Sanchez_2022,Davinson Sanchez,2022,Tottenham,30000000.0,28000000.0,25.0,9,3,1,1831.75,23,1631,Premier League,train
Davinson Sanchez_2023,Davinson Sanchez,2023,Tottenham,25000000.0,15000000.0,26.0,0,0,0,1873.76,16,710,Premier League,train
Davinson Sanchez_2024,Davinson Sanchez,2024,Tottenham,14000000.0,17000000.0,27.0,66,14,4,1815.89,1,77,Premier League,val
Davy Klaassen_2021,Davy Klaassen,2021,Werder Bremen,12000000.0,17000000.0,27.0,12,2,1,1638.29,2,148,Bundesliga,train
Davy Klaassen_2024,Davy Klaassen,2024,Inter,5000000.0,4000000.0,30.0,0,0,0,1897.59,13,206,Serie A,val
Dawid Kownacki_2024,Dawid Kownacki,2024,Werder Bremen,2800000.0,2000000.0,26.0,19,2,2,1602.03,22,380,Bundesliga,val
Dayot Upamecano_2021,Dayot Upamecano,2021,RB Leipzig,60000000.0,60000000.0,21.0,28,7,2,1849.34,26,2105,Bundesliga,train
Dayot Upamecano_2022,Dayot Upamecano,2022,Bayern Munich,55000000.0,40000000.0,23.0,20,4,2,1993.57,25,1941,Bundesliga,train
Dayot Upamecano_2023,Dayot Upamecano,2023,Bayern Munich,50000000.0,60000000.0,24.0,17,3,2,1957.97,27,2168,Bundesliga,train
Dayot Upamecano_2024,Dayot Upamecano,2024,Bayern Munich,60000000.0,45000000.0,25.0,44,9,3,1935.63,23,1642,Bundesliga,val
Dayot Upamecano_2025,Dayot Upamecano,2025,Bayern Munich,50000000.0,50000000.0,26.0,106,17,6,1900.07,19,1669,Bundesliga,test
Dean Huijsen_2024,Dean Huijsen,2024,Juventus,2500000.0,10000000.0,18.0,6,0,1,1815.38,28,1044,Serie A,val
Dean Huijsen_2025,Dean Huijsen,2025,Bournemouth,12000000.0,60000000.0,19.0,0,0,0,1691.12,31,2337,Premier League,test
Declan Rice_2021,Declan Rice,2021,West Ham,55000000.0,65000000.0,21.0,0,0,0,1672.36,31,2789,Premier League,train
Declan Rice_2022,Declan Rice,2022,West Ham,70000000.0,80000000.0,22.0,0,0,0,1811.0,34,2999,Premier League,train
Declan Rice_2023,Declan Rice,2023,West Ham,80000000.0,90000000.0,23.0,0,0,0,1782.93,35,3093,Premier League,train
Declan Rice_2024,Declan Rice,2024,Arsenal,100000000.0,120000000.0,24.0,0,0,0,1919.38,34,2931,Premier League,val
Declan Rice_2025,Declan Rice,2025,Arsenal,110000000.0,120000000.0,25.0,16,2,1,1946.9,33,2645,Premier League,test
Dedryck Boyata_2021,Dedryck Boyata,2021,Hertha BSC,10000000.0,8000000.0,29.0,150,20,3,1654.16,17,1437,Bundesliga,train
Dedryck Boyata_2022,Dedryck Boyata,2022,Hertha BSC,5000000.0,3500000.0,31.0,61,6,5,1637.68,21,1718,Bundesliga,train
Deiver Machado_2022,Deiver Machado,2022,Lens,2000000.0,1800000.0,28.0,95,13,1,1566.38,21,453,Ligue 1,train
Deiver Machado_2023,Deiver Machado,2023,Lens,2200000.0,4000000.0,29.0,11,1,1,1665.95,33,2184,Ligue 1,train
Deiver Machado_2024,Deiver Machado,2024,Lens,4000000.0,4000000.0,30.0,129,18,4,1761.61,19,1124,Ligue 1,val
Deiver Machado_2025,Deiver Machado,2025,Lens,3500000.0,3000000.0,31.0,31,3,3,1722.39,26,1720,Ligue 1,test
Deivid Washington_2024,Deivid Washington,2024,Chelsea,4000000.0,9000000.0,18.0,0,0,0,1782.08,2,13,Premier League,val
Dejan Kulusevski_2021,Dejan Kulusevski,2021,Juventus,40000000.0,40000000.0,20.0,8,1,1,1837.94,35,1923,Serie A,train
